2003-01-24,0.88
2003-01-27,0.9011
2003-01-28,0.9298
2003-01-29,0.9298
2003-01-30,0.9132
2003-01-31,0.9157
2003-02-03,0.9349
2003-02-04,0.931
2003-02-05,0.9215
2003-02-06,0.9202
2003-02-07,0.9023
2003-02-10,0.9151
2003-02-11,0.9151
2003-02-12,0.9176
2003-02-13,0.9272
2003-02-14,0.9355
2003-02-18,0.9738
2003-02-19,0.947
2003-02-20,0.9419
2003-02-21,0.9565
2003-02-24,0.94
2003-02-25,0.9578
2003-02-26,0.9247
2003-02-27,0.9476
2003-02-28,0.9572
2003-03-03,0.9342
2003-03-04,0.9285
2003-03-05,0.9323
2003-03-06,0.9285
2003-03-07,0.9266
2003-03-10,0.9164
2003-03-11,0.9074
2003-03-12,0.9068
2003-03-13,0.9387
2003-03-14,0.9425
2003-03-17,0.9572
2003-03-18,0.9565
2003-03-19,0.9533
2003-03-20,0.9508
2003-03-21,0.9565
2003-03-24,0.9164
2003-03-25,0.9278
2003-03-26,0.9189
2003-03-27,0.924
2003-03-28,0.9291
2003-03-31,0.9017
2003-04-01,0.903
2003-04-02,0.931
2003-04-03,0.9221
2003-04-04,0.9189
2003-04-07,0.924
2003-04-08,0.9215
2003-04-09,0.9049
2003-04-10,0.9164
2003-04-11,0.8418
2003-04-14,0.866
2003-04-15,0.8539
2003-04-16,0.8443
2003-04-17,0.8367
2003-04-21,0.8379
2003-04-22,0.8615
2003-04-23,0.866
2003-04-24,0.8571
2003-04-25,0.8513
2003-04-28,0.8838
2003-04-29,0.8966
2003-04-30,0.9068
2003-05-01,0.9157
2003-05-02,0.9215
2003-05-05,1.026
2003-05-06,1.116
2003-05-07,1.1255
2003-05-08,1.1478
2003-05-09,1.167
2003-05-12,1.1836
2003-05-13,1.1906
2003-05-14,1.1829
2003-05-15,1.1944
2003-05-16,1.1989
2003-05-19,1.1542
2003-05-20,1.1345
2003-05-21,1.1383
2003-05-22,1.1632
2003-05-23,1.1683
2003-05-27,1.204
2003-05-28,1.1657
2003-05-29,1.1542
2003-05-30,1.1447
2003-06-02,1.1128
2003-06-03,1.1038
2003-06-04,1.1223
2003-06-05,1.1249
2003-06-06,1.0936
2003-06-09,1.0707
2003-06-10,1.0956
2003-06-11,1.1128
2003-06-12,1.1332
2003-06-13,1.1109
2003-06-16,1.1651
2003-06-17,1.16
2003-06-18,1.2193
2003-06-19,1.2205
2003-06-20,1.2244
2003-06-23,1.2154
2003-06-24,1.1976
2003-06-25,1.2174
2003-06-26,1.2301
2003-06-27,1.1944
2003-06-30,1.2154
2003-07-01,1.2174
2003-07-02,1.2288
2003-07-03,1.2199
2003-07-07,1.2671
2003-07-08,1.3009
2003-07-09,1.2684
2003-07-10,1.2486
2003-07-11,1.2658
2003-07-14,1.269
2003-07-15,1.2505
2003-07-16,1.2671
2003-07-17,1.3328
2003-07-18,1.3302
2003-07-21,1.3143
2003-07-22,1.3264
2003-07-23,1.3258
2003-07-24,1.3079
2003-07-25,1.3736
2003-07-28,1.3385
2003-07-29,1.3213
2003-07-30,1.2932
2003-07-31,1.3443
2003-08-01,1.3219
2003-08-04,1.3525
2003-08-05,1.2996
2003-08-06,1.2518
2003-08-07,1.2709
2003-08-08,1.2524
2003-08-11,1.2537
2003-08-12,1.2563
2003-08-13,1.2869
2003-08-14,1.2735
2003-08-15,1.2569
2003-08-18,1.2971
2003-08-19,1.2958
2003-08-20,1.3398
2003-08-21,1.3825
2003-08-22,1.3315
2003-08-25,1.3302
2003-08-26,1.3423
2003-08-27,1.3698
2003-08-28,1.415
2003-08-29,1.4418
2003-09-02,1.4571
2003-09-03,1.4635
2003-09-04,1.4559
2003-09-05,1.4348
2003-09-08,1.4501
2003-09-09,1.4265
2003-09-10,1.4144
2003-09-11,1.4386
2003-09-12,1.4731
2003-09-15,1.4163
2003-09-16,1.4259
2003-09-17,1.4106
2003-09-18,1.459
2003-09-19,1.4399
2003-09-22,1.408
2003-09-23,1.4303
2003-09-24,1.3596
2003-09-25,1.3028
2003-09-26,1.3194
2003-09-29,1.3583
2003-09-30,1.3213
2003-10-01,1.3258
2003-10-02,1.3117
2003-10-03,1.3832
2003-10-06,1.4214
2003-10-07,1.4807
2003-10-08,1.4705
2003-10-09,1.4954
2003-10-10,1.5101
2003-10-13,1.5528
2003-10-14,1.5655
2003-10-15,1.5828
2003-10-16,1.4826
2003-10-17,1.4507
2003-10-20,1.4807
2003-10-21,1.4782
2003-10-22,1.4514
2003-10-23,1.4661
2003-10-24,1.4412
2003-10-27,1.4412
2003-10-28,1.5126
2003-10-29,1.5107
2003-10-30,1.4724
2003-10-31,1.4597
2003-11-03,1.4763
2003-11-04,1.461
2003-11-05,1.4686
2003-11-06,1.4743
2003-11-07,1.4348
2003-11-10,1.3965
2003-11-11,1.3736
2003-11-12,1.424
2003-11-13,1.4297
2003-11-14,1.3685
2003-11-17,1.3474
2003-11-18,1.3015
2003-11-19,1.3022
2003-11-20,1.2993
2003-11-21,1.2932
2003-11-24,1.3487
2003-11-25,1.3187
2003-11-26,1.3213
2003-11-28,1.3334
2003-12-01,1.3844
2003-12-02,1.3736
2003-12-03,1.3411
2003-12-04,1.3487
2003-12-05,1.3296
2003-12-08,1.3423
2003-12-09,1.3041
2003-12-10,1.2996
2003-12-11,1.3525
2003-12-12,1.3321
2003-12-15,1.2862
2003-12-16,1.283
2003-12-17,1.2677
2003-12-18,1.2779
2003-12-19,1.2563
2003-12-22,1.2658
2003-12-23,1.2633
2003-12-24,1.3015
2003-12-26,1.3251
2003-12-29,1.3487
2003-12-30,1.357
2003-12-31,1.3627
2004-01-02,1.357
2004-01-05,1.4138
2004-01-06,1.4087
2004-01-07,1.4405
2004-01-08,1.4896
2004-01-09,1.4667
2004-01-12,1.5132
2004-01-13,1.5381
2004-01-14,1.5432
2004-01-15,1.4571
2004-01-16,1.4488
2004-01-20,1.4495
2004-01-21,1.4418
2004-01-22,1.4144
2004-01-23,1.4386
2004-01-26,1.4673
2004-01-27,1.4712
2004-01-28,1.4361
2004-01-29,1.4463
2004-01-30,1.4386
2004-02-02,1.4233
2004-02-03,1.4195
2004-02-04,1.3895
2004-02-05,1.4297
2004-02-06,1.4482
2004-02-09,1.4455
2004-02-10,1.4654
2004-02-11,1.5177
2004-02-12,1.5132
2004-02-13,1.4667
2004-02-17,1.4769
2004-02-18,1.4833
2004-02-19,1.4329
2004-02-20,1.4284
2004-02-23,1.415
2004-02-24,1.4259
2004-02-25,1.4546
2004-02-26,1.4692
2004-02-27,1.5254
2004-03-01,1.5317
2004-03-02,1.5183
2004-03-03,1.5254
2004-03-04,1.6044
2004-03-05,1.7052
2004-03-08,1.658
2004-03-09,1.7281
2004-03-10,1.7651
2004-03-11,1.7313
2004-03-12,1.7575
2004-03-15,1.6867
2004-03-16,1.6465
2004-03-17,1.6701
2004-03-18,1.637
2004-03-19,1.6491
2004-03-22,1.6491
2004-03-23,1.6127
2004-03-24,1.6261
2004-03-25,1.7135
2004-03-26,1.7243
2004-03-29,1.7798
2004-03-30,1.7804
2004-03-31,1.7243
2004-04-01,1.7288
2004-04-02,1.7537
2004-04-05,1.8059
2004-04-06,1.7747
2004-04-07,1.7415
2004-04-08,1.7556
2004-04-12,1.7881
2004-04-13,1.7173
2004-04-14,1.6988
2004-04-15,1.8684
2004-04-16,1.8608
2004-04-19,1.8079
2004-04-20,1.7683
2004-04-21,1.7683
2004-04-22,1.7715
2004-04-23,1.7664
2004-04-26,1.7301
2004-04-27,1.7179
2004-04-28,1.6867
2004-04-29,1.7071
2004-04-30,1.644
2004-05-03,1.6625
2004-05-04,1.6669
2004-05-05,1.6994
